lat1,long1,lat2,long2
42.63140452,-116.5269758,35.1566153,-97.75412395
42.48367962,-116.7713877,30.26244452,-98.8087353
44.99144449,-116.3163999,43.22946753,-105.4043246
44.49310301,-117.3494581,45.00456156,-94.87988882
43.20660299,-117.8895116,41.21637356,-107.6310773
43.23174971,-116.5771414,32.06649341,-107.7026624
43.66880942,-116.3896302,43.30391721,-109.1678103
42.78341,-115.1421271,47.66471382,-92.81737855
43.43998688,-117.3329074,33.68696447,-103.6724688
44.56377684,-117.0069035,32.53534065,-104.9819749
43.76224302,-117.5840984,44.86721997,-102.5634497
42.47170772,-116.4795923,39.75224176,-97.44639581
43.21048254,-115.1849655,37.56436318,-93.50544694
44.14596612,-116.7938083,30.31439095,-101.3646781
44.1642472,-117.3558641,44.7230003,-93.04047508
42.29667558,-116.6491782,29.43957363,-102.5624067
44.14970163,-116.2609936,46.18641746,-103.2977398
42.67271934,-117.5669634,36.58190013,-88.21638205
44.07220105,-115.3951962,32.28202476,-105.5487638
43.86512083,-117.4438602,39.66668994,-88.44940174
44.17357949,-114.4402981,41.75969602,-105.5347108
44.57261208,-115.4815798,38.7812776,-88.49327073
43.01165264,-115.6739778,35.10008928,-106.2786147
42.30030889,-116.9480138,34.39873262,-97.71667516
44.7357832,-116.2608449,45.80205189,-93.55580924
43.85837897,-116.5409134,39.60968494,-87.32334957
43.78607677,-116.8543271,35.08521994,-90.84931987
42.81303868,-115.1338576,34.031186,-98.63235904
44.87465607,-116.9111233,44.2403872,-100.5401226
44.16121992,-116.1106378,42.00555877,-87.93169538
43.24755125,-117.6446376,47.53583927,-100.198146
44.14081756,-114.6447734,40.14400196,-106.9818764
42.77717759,-117.3261812,38.5984731,-89.76633754
44.22892441,-115.1842658,37.77939757,-101.2727284
43.34551787,-115.2238408,39.84675546,-96.14921779
43.26856243,-115.1461108,36.13783184,-86.51278516
43.63893875,-117.188001,31.39823428,-105.1170379
44.38394423,-116.0015869,41.46688966,-101.8956774
43.71713445,-115.1016073,31.57508888,-97.10343061
42.83617566,-117.8460565,42.22232378,-106.7825263
43.81908382,-116.3403595,32.66417861,-89.91781664
43.8129907,-117.5309785,45.89428187,-107.8759692
42.59782856,-116.3032708,43.52112132,-100.3562833
44.30696363,-116.2876378,36.31279944,-106.3997562
44.76543126,-115.9160001,46.97194517,-93.97903291
43.72657768,-115.1036996,41.06306809,-103.1301348
42.85692285,-116.7399395,31.37884938,-93.6955319
42.37331366,-117.0860424,37.20989637,-91.09175127
43.13971443,-114.8440926,34.63710482,-95.23635407
43.53051249,-116.2074614,40.0295316,-97.302666
43.92062652,-115.5703469,34.74819229,-98.26466713
42.45949286,-117.193965,41.61623745,-95.29414057
42.58294751,-117.4551774,31.33696055,-89.85459427
43.38614768,-117.2613771,36.93218326,-95.02248564
42.93230478,-114.6729345,31.65284965,-99.40242457
44.96029302,-115.4735969,47.38233019,-99.61468058
42.88264402,-116.6957497,28.84624547,-102.0018805
43.78833966,-116.7852155,45.27350535,-106.5009894
44.62356344,-114.7446934,31.0831795,-102.1175449
44.37139946,-116.7195253,29.88576456,-102.1691026
43.33126239,-116.0592389,36.75025319,-87.99063088
44.85062575,-116.926952,41.46095054,-108.4109817
44.12159274,-114.5327658,29.46481929,-97.16254513
42.80606276,-115.7837965,44.50046104,-104.7340702
44.77937669,-116.8382386,45.32548763,-107.9673286
42.88109804,-117.129466,43.94635681,-95.20279436
42.77617648,-116.4950399,41.47126482,-85.91272899
44.86058302,-116.7149711,38.60239298,-105.6227
43.29821771,-116.2152376,43.80032772,-93.45676832
43.05980344,-114.7514246,38.80932056,-104.7425227
43.90634514,-117.552511,41.6543289,-108.4606098
42.52130051,-116.9676868,36.68015914,-86.16836056
43.98212506,-115.468069,33.21082428,-96.34669491
44.10396229,-115.9264806,43.22200867,-106.3046467
43.52060399,-114.8601217,29.26180237,-94.85214672
43.01096822,-117.788602,40.64687823,-109.3019609
43.59596646,-117.6125885,30.45288162,-94.19674589
43.30395113,-114.7396649,33.05767985,-92.24192516
42.90595711,-114.7220855,36.85429855,-99.631904
44.76379961,-116.7670638,40.54494246,-105.95024
44.05596671,-117.7607411,42.50493245,-101.0196986
44.09252674,-115.7044015,30.12618346,-94.69112506
44.16917822,-117.5535627,33.72659257,-94.51890208
43.37647562,-116.022551,40.55994516,-102.1540522
43.55514517,-117.1182864,48.29883178,-101.0444445
43.99926807,-116.2925296,43.22675112,-105.4388631
44.59765835,-115.9423608,31.20680684,-100.3130742
43.86026581,-114.9371608,30.22543017,-98.41544148
43.22528356,-115.5154319,43.53782558,-107.3180398
44.34844488,-115.4117142,35.42532544,-102.7542932
43.62937003,-117.1095994,36.65901375,-109.598673
42.38664844,-115.7647575,41.69662234,-106.0220164
43.14871616,-117.7502422,34.19308329,-94.65924407
35.63304312,-96.54635257,33.53042416,-94.77185023
35.20573393,-96.76773106,47.09416533,-98.40324829
34.08375276,-95.7110418,34.69900777,-105.6827267
36.44460308,-96.51670778,41.29700884,-92.36682468
35.47686405,-96.02450624,32.9740859,-100.6060415
34.33975963,-96.32205041,37.55255528,-95.59820935
34.28218996,-94.54268294,45.94948481,-97.11970271
34.14256906,-96.21915996,38.97418292,-107.1093652
34.26427359,-94.55443984,39.16414726,-88.87208847
34.38690741,-96.92113073,43.58655891,-106.3133168
34.99177673,-95.74421736,40.13460192,-87.60858391
36.04538011,-94.94067527,32.26102313,-100.757626
33.97285064,-95.99699252,39.2066407,-91.84835602
34.72894619,-96.16731314,43.28815379,-101.853605
34.22987918,-95.43544949,34.0232406,-108.5043701
36.09683969,-94.62358142,35.78697541,-92.56448239
36.07362046,-95.92080824,33.36893978,-100.1347742
35.9531406,-95.82389843,38.27787815,-85.7437783
34.57906364,-96.83951163,37.69081598,-93.48323926
35.58275072,-96.48789463,47.222572,-95.78852994
34.25271044,-95.82772285,29.08844025,-101.496636
36.42322432,-94.8441695,41.257034,-107.2451169
34.2234389,-95.0704498,29.26908816,-93.82837612
35.22071233,-95.84533418,39.28103655,-85.92413318
35.34415495,-96.73459994,38.57493458,-100.7739989
36.3465246,-94.7440427,31.52406615,-105.488666
34.83460333,-95.20286244,38.96518859,-106.5057883
35.16246352,-94.81857002,46.32468844,-98.7759839
36.24374995,-96.39883269,43.64985666,-88.57663784
35.3132476,-96.43229186,29.20261295,-100.7330762
36.02909029,-96.36690534,40.25341491,-100.4274445
34.46823776,-94.75141912,45.43165592,-101.6377549
36.08421608,-95.8825569,46.37084773,-91.78546043
35.77333831,-95.98350948,29.8537853,-102.5483406
35.50487692,-95.82751115,40.41765119,-99.28039924
34.6786942,-95.2439324,35.44415397,-93.58160219
36.40630918,-96.52535113,30.2201989,-92.4704399
36.09524871,-94.6131571,45.30586436,-103.3789977
35.70609779,-96.48633338,30.81437313,-105.6849156
36.38624971,-95.21911082,29.77206766,-98.40313557
34.33549217,-95.5337167,42.01399466,-96.82096239
34.74977814,-96.96478117,34.88044826,-88.99865848
36.56851525,-96.06844009,37.53536415,-108.4385554
34.46557176,-94.35487819,31.99642317,-100.6758434
34.19234688,-96.55186532,30.36603389,-93.45911658
34.44826489,-96.49407835,37.70122233,-111.1292761
35.12126112,-97.2901,41.80191808,-105.726082
34.90645425,-95.23770278,29.22582003,-102.2823586
35.20788809,-94.98469016,45.17395063,-97.04793792
35.6059124,-96.83676219,45.93501497,-102.436209
35.43278969,-93.93713626,39.92933628,-98.67383748
34.85687646,-97.0696446,35.89943611,-103.4699675
34.51614691,-96.23949557,45.94631421,-101.1979521
35.09332689,-95.47841136,33.7903553,-105.7889939
34.85773347,-96.68941807,42.39283337,-90.43319034
35.71266664,-95.49155891,36.36053376,-88.54088702
35.38000945,-97.01892922,40.5196704,-106.9374093
35.5996301,-96.16082244,39.64159942,-90.2114217
35.47025886,-95.63318047,40.01393328,-108.7995498
36.51238515,-96.19957957,41.16633472,-94.52993482
36.19583062,-95.17433675,39.17784756,-94.79400418
34.64898207,-94.51645318,34.72248343,-99.09249252
34.61291483,-94.23489025,45.6086268,-88.88655232
34.22051204,-95.63614524,31.48364943,-95.39279757
36.42988566,-94.78966518,33.30792103,-100.8744153
35.78603206,-95.34291637,35.79985339,-93.05717827
35.22715669,-97.04327517,33.46667648,-102.9269168
34.65472252,-96.25440423,31.05288716,-102.9838137
35.55290305,-95.89210509,38.51662997,-85.93605581
35.34532754,-94.42120033,43.198038,-96.96722008
35.2438795,-94.92077135,41.7395286,-99.20406935
34.57638211,-94.3954175,39.35167927,-96.48703308
35.20587286,-94.96659234,41.55692674,-94.64201054
34.59183145,-95.0658893,34.88100696,-107.7813505
36.16572021,-96.49342624,36.99637764,-96.27902677
36.29701435,-96.21953325,33.73606506,-95.50263705
35.24369501,-95.849304,38.92967185,-89.68413541
34.154755,-95.58391478,41.62789051,-86.50251059
35.96225456,-95.42269072,36.13216746,-89.49520761
34.93603433,-93.93922158,38.63469585,-99.73706805
35.0266847,-94.4976401,43.64403961,-92.74574829
33.85125131,-95.59283856,38.662162,-110.8695328
35.58920422,-94.8430049,45.16850711,-92.62227339
34.6064266,-95.44957811,42.212511,-88.17745086
36.00636453,-95.03667082,32.02733629,-100.5407897
33.96090393,-95.50496783,41.94212024,-94.09849919
35.40982214,-94.82899213,42.06002908,-99.48653665
33.88900923,-95.60226876,41.16041881,-104.6965934
36.21696445,-96.1163266,40.83713537,-91.66518199
36.24122335,-94.28017279,44.26789791,-105.7131039
35.58803291,-96.07634808,41.99266834,-98.09069613
36.29405637,-95.95335185,37.93430511,-95.31448517
35.06235994,-95.59100677,30.82262529,-99.75755866
35.940741,-96.19404137,28.87154806,-99.50032275
34.57539625,-94.04639924,39.92011236,-91.47517088
35.1899947,-95.9984308,44.28207461,-95.37246968
35.29802448,-94.44251057,32.42447069,-107.6251579
35.45623397,-97.19400056,39.36535212,-97.78773322
34.28624549,-95.62846686,34.83898897,-93.980451
35.63923362,-97.07110301,44.80293114,-107.5995454
34.24607726,-95.93043455,37.40989434,-108.0742786
34.95282824,-97.30385287,41.3420705,-92.78634257
35.16927563,-93.99557762,37.18064534,-102.687972
34.86343711,-95.11417118,43.55146477,-103.0366326
36.0782517,-96.28455826,38.02638431,-100.3811374
36.2806075,-94.60977562,39.72420377,-86.22806717
35.11247572,-96.76954037,43.1425029,-100.5479824
35.00717385,-97.04893895,37.10492332,-95.5029471
36.44869502,-96.29090923,34.1655619,-95.77970413
34.81222669,-95.28996948,29.57441949,-103.3278923
35.8095552,-96.34497574,29.97671439,-100.7080873
34.7665239,-94.4591897,41.65265492,-98.65553941
34.24462443,-94.95272625,46.25095956,-92.4947665
34.61830189,-96.27975412,33.85398986,-96.143174
34.34532059,-95.28620622,31.57469089,-106.0650996
35.18896122,-95.9977812,35.45714742,-108.4117449
34.95428855,-96.37435296,45.0085897,-101.2206566
34.40420148,-95.0731018,32.51080053,-99.60247408
36.01491223,-94.18889711,34.06803882,-108.180907
34.1613894,-96.17576229,42.16997777,-93.57544541
35.84899773,-96.80870902,32.47296813,-106.5089587
35.62406966,-96.06353831,39.41015859,-110.4401474
34.97128511,-96.47063399,45.45309,-93.59908011
35.38320685,-96.56341046,44.88570674,-90.15111789
34.80500958,-96.22578686,46.68548124,-103.8878567
34.48886268,-96.26260623,43.23911532,-102.7302972
35.76210923,-95.82290674,32.37985192,-105.9233803
34.26925494,-96.22689862,36.19293318,-91.3531644
35.10368402,-94.40355197,32.18187593,-103.10858
34.17052732,-96.13375912,41.75602704,-93.66037877
34.88851009,-94.55593195,40.91275532,-89.90546948
34.60434663,-96.21099229,34.4978682,-95.12184837
33.9029319,-95.83964074,30.17214768,-93.79622935
35.23990407,-94.11789277,41.9258991,-88.73831788
34.97809841,-94.19917637,48.60460729,-99.21002842
34.68487208,-94.93349802,29.43680006,-100.6058683
35.19372007,-96.14434379,36.85958765,-91.45921679
34.2449735,-96.71383611,42.24145716,-109.1492702
36.58232897,-95.73712327,44.87548922,-101.9437874
35.64709457,-94.61236581,31.94764775,-96.06820816
35.79235624,-96.81265105,30.88916159,-99.17815515
35.72566188,-94.74396917,35.60031374,-109.1233799
36.40637558,-96.55413578,41.25875662,-87.73852981
34.65135339,-94.07028355,45.24224217,-101.3710515
35.03877143,-95.44932044,45.74585415,-92.81591883
35.77740198,-95.88838174,30.43457123,-96.69368955
36.26028121,-96.71512321,35.36805064,-108.2048081
35.23000662,-95.3117308,34.91563383,-98.43761926
35.61384113,-97.21382189,28.88214583,-97.04944932
35.98869076,-94.54942447,32.1596784,-92.96026273
36.15854113,-94.27980573,39.14334933,-96.55423664
34.94962271,-95.81458544,39.14512122,-91.34624678
34.52348564,-95.72815786,38.42934766,-102.9211838
36.1733444,-96.79984204,28.45289147,-99.7160706
34.23120663,-96.29919323,41.4877186,-98.37691276
35.39094723,-94.67114427,45.78752536,-96.60699297
34.67868432,-95.75141261,35.32998965,-90.51006742
35.52521764,-96.50567883,43.31192623,-108.1064613
35.27554195,-95.19792557,39.35452152,-103.8725614
35.3199101,-95.50260152,40.03143562,-96.89586451
34.58846494,-95.79047111,45.4342368,-92.0149872
34.22301954,-96.42291203,36.23063245,-90.6460353
34.86806171,-97.17579125,39.34007587,-94.75877127
34.78147902,-95.9461631,32.81560907,-97.77354993
35.65527717,-96.29241351,41.14061241,-96.23150155
35.92495541,-94.36509018,42.06653314,-89.47659305
35.53831191,-94.88639286,44.03701469,-91.63006475
35.30443645,-95.26791784,41.09065633,-95.73068376
34.89668626,-95.16964897,42.63045196,-106.652871
35.76136699,-94.46465168,38.98474707,-87.34838861
36.2884143,-95.41799644,37.02176159,-102.8153902
34.95141842,-93.93043613,35.40722934,-103.9907354
35.85204461,-93.97788327,33.32535631,-96.01891406
35.18565423,-96.68033795,34.25439203,-101.5226966
36.12464109,-94.26033235,47.76855695,-93.25117296
35.293576,-96.37349715,35.8874818,-94.06660124
35.08423573,-96.21830555,34.96803475,-87.01267556
34.64560835,-94.66865605,44.80469654,-107.0708663
35.68469534,-95.3780085,46.82677386,-105.465721
34.46511958,-96.0698262,35.02298823,-93.08692308
35.57965035,-95.61919552,30.24754965,-92.66546049
34.91674355,-95.1123917,46.20146264,-104.6873151
34.62213992,-95.05124354,43.33948642,-110.1397344
35.74327652,-94.17124476,32.97466646,-108.7525665
36.17824867,-96.01584956,33.18656578,-101.8699132
34.81433927,-95.06870114,42.47754287,-110.3611282
34.49160207,-94.98127709,30.56545364,-99.12281722
34.00207633,-95.51168487,38.64905434,-102.226603
35.06707267,-96.36182674,42.37146458,-100.9114061
35.15543144,-97.15267924,33.83763229,-108.0884406
35.48779689,-94.53352268,31.41011135,-96.33103173
35.30090273,-97.27332013,45.589826,-98.32772722
34.72070223,-96.87803128,33.21000561,-100.5020335
34.9000893,-94.25396029,31.19634315,-103.7492478
35.740612,-95.13555746,35.61796762,-89.85218831
35.90969817,-94.81851766,34.46886038,-92.53483725
35.88876635,-96.79699344,39.57258259,-105.0745818
34.7602246,-95.63438048,35.80420524,-109.6336639
36.39721325,-94.86399027,32.50305175,-89.11705934
34.93577852,-95.10983937,35.21343164,-93.11726409
33.9022431,-95.98347507,29.42539992,-94.87553677
35.18495281,-95.04213018,31.98102322,-102.2320614
34.7943613,-95.54702427,37.04034333,-94.68526881
35.17213853,-97.02410065,34.78526021,-99.01073577
35.37628033,-97.04363703,29.8363073,-96.42021895
36.29575596,-94.62665228,30.04116648,-93.72757601
34.00215126,-95.06709049,39.21733662,-109.9160146
35.40649455,-94.10135449,32.83681811,-100.1184231
35.10304324,-96.26237394,34.32907381,-100.7735456
35.72918231,-94.28613651,44.80828782,-107.5219467
35.62080503,-96.49824317,40.72344801,-93.5909243
35.66859696,-94.79849678,39.02401468,-95.03856371
35.4645783,-95.68792605,42.14253571,-107.2313323
36.18500736,-96.69682795,41.70853484,-90.43960753
34.35377989,-94.98950886,35.87334123,-92.74161654
35.00833434,-94.21548916,40.17862307,-111.4153297
36.09132666,-95.48446891,37.6445533,-109.1050348
35.2822907,-94.49864355,40.21935623,-102.1022363
35.16696074,-94.47471607,34.77154353,-109.1244824
34.71847712,-97.13761883,44.52684187,-106.9677246
35.9843577,-95.10975313,36.93777867,-107.0944246
35.03609846,-95.7153455,36.04347764,-89.70779716
35.83353164,-96.50980499,46.95872217,-103.1236857
35.90155789,-96.89019726,39.41959449,-92.0609888
34.60520215,-95.52540643,41.32754077,-108.122448
35.9524073,-96.59812012,39.73546233,-103.4951935
36.2699957,-96.23027757,46.8157893,-94.18729548
34.51141588,-95.49344959,31.2482218,-90.93947547
34.54769218,-96.8007982,33.9621417,-87.58277155
34.59257313,-95.7504079,40.8139343,-103.4601459
36.10277293,-94.39610728,31.21572551,-104.0771577
34.47325314,-95.42894872,34.37117615,-105.9297017
34.19499443,-96.68395088,36.01799323,-88.44531813
35.72371069,-94.91746832,39.76203327,-99.10832826
36.37392692,-95.96791204,29.21588436,-97.41657477
35.81644873,-96.29822852,41.90214617,-94.07167783
35.93033887,-94.03178723,41.52242603,-110.1689111
34.6546137,-95.56151125,41.51003228,-89.60861777
34.44188748,-94.75935932,41.55808481,-108.9731913
34.27577034,-96.78437083,42.32825274,-110.0141923
34.46987106,-95.42379225,45.99604766,-101.123239
34.82533709,-95.39135723,29.51917906,-102.5760358
35.12201279,-94.12963322,36.77980878,-105.1612441
34.79371387,-94.17911389,39.19329658,-104.6927595
36.17162964,-95.67809237,32.20627566,-101.0061786
35.25739098,-95.23163804,32.94461163,-92.60896322
35.2596478,-96.45193924,39.93563634,-97.23422556
35.49063548,-94.62315517,35.36363514,-101.6050979
35.64479212,-95.47125908,33.55570857,-101.3198817
35.1065599,-95.18535826,41.38809054,-110.7077879
36.02565217,-94.81146307,37.25735735,-104.4692755
35.18574412,-96.56425819,35.01671618,-89.02219028
36.6498511,-96.05780341,31.62319575,-102.5491383
35.48298284,-95.53258451,34.15374115,-106.9707106
34.58363503,-94.7603662,40.63269393,-104.9065935
35.73535929,-96.01700017,31.9339299,-93.72249055
34.19714328,-96.47952484,43.16461682,-93.1509675
34.64434068,-95.56806915,31.26643367,-98.68617635
35.13777081,-94.23555889,42.33310564,-92.96528471
34.75650214,-96.46726679,42.8155201,-89.9838867
34.41828776,-95.05994198,47.08402562,-104.6494681
35.65564255,-95.4660752,46.60797308,-95.35383097
36.1342011,-94.21178701,36.65497711,-105.0033351
35.2865321,-96.90499377,43.81651314,-88.5505013
34.46373432,-96.81962054,30.16613289,-104.5416878
34.44326691,-95.1227201,42.92922297,-95.57064321
34.58081248,-96.4497653,38.66966265,-88.21142607
36.00067219,-94.90646415,36.3333732,-102.6185963
34.34505792,-95.63189258,28.75666861,-96.89653296
34.27466494,-96.11803387,40.1162001,-92.44678642
34.69422624,-95.72430723,33.52876561,-90.42865274
36.59214686,-95.89170371,42.0404268,-86.35281164
36.07252789,-95.83561237,30.6336256,-92.9859002
36.22545287,-94.76433338,38.96551441,-99.04505827
35.97537428,-96.16967124,41.05669621,-93.3212841
35.87761835,-95.7572106,40.95667991,-87.32890494
34.46368949,-95.25541346,31.71758712,-106.9470308
36.52331574,-96.44501331,37.36046563,-88.44696113
35.14208338,-95.39689902,45.35857912,-102.3025351
35.91309675,-95.88381145,36.43727299,-104.8990896
36.16526593,-95.40247443,40.97659413,-104.3062104
36.24219806,-96.30072531,34.03384933,-90.05059558
34.39106578,-96.56135286,34.16461984,-109.1245131
34.30210541,-96.34055188,35.15046611,-109.4450553
34.40594602,-96.72248797,39.90773444,-105.3528376
34.43701918,-94.95114285,42.50226611,-96.78533553
35.02040791,-96.82824648,37.67455997,-90.31455355
35.31145965,-95.36564529,41.0415682,-110.7899219
35.35685297,-93.90565832,40.95781394,-100.1092907
36.48048604,-94.63897702,37.2143917,-110.2020301
36.39467355,-95.92119835,44.2197949,-93.97318933
34.31746386,-95.07341224,37.05976472,-98.36028279
35.06032643,-95.89366682,31.56787637,-94.26278922
35.86349032,-95.7322309,32.89898117,-103.6592478
34.85939132,-96.59306325,40.01188834,-94.61276266
35.86500938,-94.47450393,44.20846328,-93.85371935
36.04623837,-96.64014723,36.0348737,-102.9382935
34.80164536,-96.12685041,45.89374393,-98.50348571
34.94998995,-94.99643992,40.15841336,-109.5345133
33.91347951,-95.43927892,46.08435536,-93.22277634
36.27149366,-95.31947651,42.95537657,-88.43843594
34.16004257,-96.69992354,39.77151177,-106.2195345
35.80027446,-93.93205719,36.19114055,-100.496072
34.26976574,-95.27173336,44.4455296,-92.17833803
35.84071952,-94.13264694,39.18072039,-103.1897344
36.31661926,-95.57189954,40.37055805,-93.84372836
35.43636137,-95.29365737,32.04147686,-96.54450776
34.79143862,-96.94837376,42.81300925,-90.05663339
34.55786343,-95.84730621,35.90122975,-97.90674126
35.40652441,-94.7856136,35.44952403,-106.8842921
36.13648022,-94.21762461,32.97243522,-96.58658124
35.49109093,-95.32780323,34.81916793,-106.8087929
34.16432011,-95.12095186,36.40670859,-94.61275723
35.99780027,-95.7471721,32.06070066,-94.90754023
34.46552867,-95.29556827,33.62634861,-89.62052734
34.26552685,-95.52719623,48.41016592,-99.36885927
36.27659658,-95.08323133,46.84778393,-95.95914166
35.91930582,-96.61592017,37.1459035,-93.45543326
34.87340641,-96.79587829,40.35195858,-87.72812569
34.1951531,-95.76359425,34.15240791,-91.60003342
34.31044347,-96.2083321,44.58964566,-99.06431306
34.72889932,-96.32681631,36.25566433,-87.05459796
34.81597771,-96.93330802,40.68548107,-111.0462144
36.53469089,-95.43838088,41.81175856,-102.0506816
35.57952658,-94.68197975,40.91341331,-88.04876489
34.49278419,-96.70119778,34.72869164,-89.75167625
35.68329313,-96.70884343,37.36131963,-89.21065916
35.64540984,-97.29575404,35.55844121,-104.4775822
35.35557316,-95.60002732,43.44385445,-98.0600107
35.71182215,-96.68869701,32.01788921,-92.62270341
34.2231113,-95.19764907,35.50567648,-87.27134606
36.27641204,-95.18202172,31.89473284,-102.3988947
35.39269983,-97.34723691,39.31597939,-93.74048693
35.2659326,-94.89563203,42.63730199,-95.49306665
34.06586867,-94.71721706,40.40560376,-107.2049602
36.54841131,-95.26487654,41.64136393,-86.13505928
35.44927918,-97.30561282,44.04586518,-87.29866062
35.67393583,-95.68517334,40.48444567,-93.92896057
36.14883962,-96.21991259,41.4401222,-97.13245175
34.35201915,-95.80141974,45.1159799,-100.1553669
35.4093688,-95.67624738,38.58972509,-88.73462741
34.75489682,-96.73590055,42.89148208,-99.00787685
35.19585141,-93.84834495,46.54636555,-92.34308464
35.37424782,-94.32928003,39.02990602,-102.7512427
34.44022243,-94.73020214,40.02067774,-91.97984793
35.63354512,-94.8035577,42.72989595,-98.85695006
35.95729628,-96.25480828,37.42437791,-92.37573573
36.35555136,-96.16146098,39.70709934,-89.31462813
36.30390435,-96.35043918,36.97196354,-98.74803314
36.20118852,-96.7875059,35.0585085,-91.27521572
35.03269846,-96.9999246,38.12939196,-88.38340798
35.2599238,-94.87182582,39.70502909,-94.8702697
34.45998322,-94.29792708,37.46318277,-98.45592467
36.0360054,-95.80267809,33.97935303,-103.7955068
35.51988214,-95.35858149,43.18873154,-107.3009649
34.75422737,-95.74949092,40.72552295,-101.1770102
36.06383178,-95.63749099,42.30859547,-109.7227703
35.11994078,-94.8912535,34.74159302,-99.51621607
36.08980538,-94.16116726,35.55365066,-99.63985744
35.80793188,-96.11406407,40.16851083,-108.2958561
36.4009105,-95.51724452,38.47368971,-96.83524293
34.05697859,-94.71854554,35.7226905,-100.8546189
34.67233916,-95.99413986,37.91302581,-110.4285508
34.78502273,-97.16695368,37.6225169,-88.46872101
35.04466656,-96.72964671,42.41477447,-97.0693579
34.85993753,-97.1340037,30.40414863,-91.77356906
33.89127351,-95.20437284,31.81750289,-100.8982617
36.69017113,-95.61275611,38.11676009,-99.94194048
35.30896287,-96.34230592,31.00003302,-103.3259927
36.0861342,-94.73439295,40.72306579,-104.7319045
36.59057278,-95.28029071,30.1018942,-96.06731437
35.06173038,-96.72256849,38.46429263,-108.6140075
35.82783041,-96.56503783,37.88670388,-105.9826764
35.51686682,-95.95080807,38.60169635,-94.99223623
34.36350406,-96.23678526,35.93820856,-87.1376038
35.68007738,-94.38143711,28.8448698,-96.20475982
36.60694487,-96.00786395,42.26904898,-87.05322405
36.40361597,-96.32399521,31.9600969,-101.8425744
34.89996353,-94.5390724,34.75146407,-96.61903944
35.01494441,-94.65054397,28.70822495,-100.6464984
35.27741396,-94.69148445,38.52395997,-87.5762023
36.1683954,-94.80030292,44.51417602,-97.68252487
35.40067408,-95.82042028,42.40044962,-105.5815576
35.96480198,-96.36133833,30.44672885,-92.80178332
35.7348573,-94.57607145,36.0462005,-86.78024908
35.13894831,-95.89416607,31.84437157,-101.8293559
36.11083179,-96.87700544,47.69858588,-94.73253432
36.06294414,-94.92315835,40.45582128,-86.87546784
36.00501213,-95.44083858,33.44689556,-104.855179
34.87300895,-94.05073298,37.88854885,-99.5518083
36.55749223,-96.20796503,45.48518133,-103.6971016
34.03266517,-95.8761589,40.32380164,-85.85918537
36.38297693,-95.45551777,38.29560705,-99.84347502
34.70401995,-95.89785831,36.50177878,-93.81409846
36.32546192,-95.67895515,33.52225728,-92.27098331
35.82011088,-96.25550227,48.08066292,-101.7256125
36.62700276,-96.08892386,37.48673744,-99.92677264
34.38678705,-96.23990751,33.37198189,-101.2590696
34.81197756,-94.06007843,32.06442585,-97.11218758
34.41559504,-96.11847922,33.59252092,-109.2213469
34.75352508,-94.00105128,37.23791758,-87.02158134
34.54370822,-96.12918195,40.8306681,-94.29062466
34.40363754,-94.41619923,46.87481717,-93.92548238
35.84309724,-95.27938527,45.07327079,-108.444591
34.20924036,-96.51912342,31.51525719,-90.35257196
35.74433891,-96.72528607,34.97297845,-92.87690723
35.81226096,-96.82216404,40.37311493,-97.48448398
35.39067259,-95.46035353,36.70071483,-100.4090924
35.15875223,-95.67343883,40.85597321,-96.58760348
35.44693244,-95.67362843,37.5907725,-98.76581869
35.18733898,-94.79373207,40.04157938,-97.9739138
34.31536897,-94.59626004,34.07688752,-95.47412465
35.31152547,-96.87195593,34.75332821,-93.49169248
34.82363562,-96.62293515,38.2347459,-94.73988717
34.8660497,-96.46986941,32.36208002,-107.7496727
35.73068871,-95.630658,35.60986806,-96.8460636
35.09052848,-95.03749243,30.56827699,-92.35759774
35.53885596,-96.19119831,35.63434103,-92.61129678
36.09292461,-95.86121748,38.55848155,-104.3797667
35.64518178,-97.12439234,36.92475716,-91.80613041
35.59272609,-95.20111468,35.32531408,-95.16184309
35.32891023,-97.13159776,33.27998328,-105.4700144
34.49221776,-96.26480731,43.00909796,-102.1991484
34.8043012,-96.86519773,33.50924268,-88.89488213
36.10648617,-96.04882959,44.01344245,-102.6859349
34.38965529,-94.32616615,41.62593188,-97.59754501
34.44799227,-94.83515844,43.80707002,-103.8084887
36.06825122,-96.17733537,30.4684759,-96.30651577
35.47396637,-93.83698934,38.23044813,-103.3789788
35.24473638,-94.4115976,37.91415207,-106.0780337
34.40005676,-94.25782187,34.31713192,-102.4265262
35.43029001,-96.77993961,32.05508034,-97.52354986
36.53751122,-94.86442475,44.18308745,-99.02901127
35.27956906,-95.43084996,41.0322966,-100.2049471
34.73823711,-97.21710762,46.45853258,-93.7746476
35.93085732,-94.79060731,46.89397043,-92.86227523
35.0248514,-96.34908042,39.70464765,-88.07523489
34.03384352,-95.08008527,32.25834541,-89.5421104
34.82385791,-97.08924408,33.29285839,-97.07975827
35.3977273,-95.51740536,36.57565691,-98.32746825
34.63587076,-94.21301724,42.28218815,-109.2517421
35.06229859,-95.76824675,29.98946539,-95.87365268
36.23201369,-94.40296681,30.98651869,-92.59879975
34.30276644,-95.01132343,38.40509978,-106.1355045
35.39972709,-95.9928093,40.64876319,-109.6424323
34.73934467,-95.57943015,44.47759426,-102.1574002
